station_id,name,lat,lon,capacity
60667075,Georges V - François 1er,48.87034,2.30082,22
1062192012,Gare Rosny-Bois-Perrier,48.8811502333706,2.48043682426214,35
213688462,Sablons - Georges Mandel,48.863875,2.28189,38
583178525,Boissière - Etienne Dolet,48.876111,2.4677312,21
588452142,Hoche - Jean Lolive,48.891102392008,2.4028435349464,24
129078200,Parc Georges Brassens - Brancion,48.8322782926976,2.30225700885057,29
129125489,Piat - Parc de Belleville,48.8719562663553,2.38498139027809,21
129103849,Francoeur - Marcadet,48.8910412326166,2.34001458544203,20
129130397,Pierre Grenier - Pont de Billancourt,48.8258020742942,2.24879890680313,21
54000548,Quai Voltaire,48.858942986179,2.3314182047146,32
210754072,Place Jean Delay,48.823316,2.354336,35
2820744873,Pierre Larousse - Raymond Losserand,48.8305956423188,2.31191832572222,30
213690256,Place du Maréchal Juin - Péreire,48.885263,2.298286,46
129061615,Primo Levi - Frigos,48.8309484484602,2.37965351592796,34
63297,Eglise d'Auteuil,48.8474984177169,2.26848387135299,21
102341385,Château - Bineau,48.8904040285898,2.27010637521744,23
10968855,Colonel Monteil - Brune,48.82650293311,2.3092747998272,19
36473,Cadet - La Fayette,48.875601632672,2.3435704037547,19
35137730,Hôpital Pitié Salpêtrière,48.8377016,2.3604946,50
82568336,Jeanne Hornet - Girardot,48.8738026814321,2.42782026529312,29
66491408,Calmette,48.8810492509855,2.42499321699143,32
17527110170,Stade Gaston Bouillant,48.939958667023,2.3279571813836,30
20824565291,Hippodrome de Paris Vincennes,48.820484866661,2.4502807724015,105
129081441,Vignes - Boulainvilliers,48.8563994839505,2.27524045854807,21
1056986761,Terroirs de France - Lheureux,48.8321202707484,2.38861810415983,55
82566934,Brochant - Clichy,48.8903299891204,2.31973055992978,53
35106544,René Coty - Parc Montsouris,48.8247913449803,2.3361249268055,55
54000630,Madeleine Michelis - Roule,48.8826043130136,2.27736342698336,25
1599921040,Jessaint - Marx Dormoy,48.8848454310636,2.35893040895462,30
1056965116,Lac Daumesnil - Saint-Maurice,48.8277455574332,2.41836547851562,50
82573931,René Binet - Porte de Montmartre,48.8990510995085,2.33655340969563,37
11851037297,Sèvres Rive Gauche,48.821443218278,2.2150785306885,33
82448637,Suffren - Pérignon,48.8471756149276,2.30705214759679,46
271540743,"Gare de Clichy-Levallois ",48.8967982748199,2.29846805334091,26
11851327865,Docteur Calmette - Martre,48.898969358483,2.3086513252383,30
13372702,Saint-Fargeau - Mortier,48.8726665612226,2.40791290998459,31
1599931563,République - Auguste Perret,48.7869528095224,2.35185943543911,30
15411223,Dareau - Broussais,48.8307758,2.3361804,24
85152599,Le Corbusier - Jean Jaurès,48.8378083055755,2.24083811044693,46
478593396,Jean Moulin - Paul Doumer,48.8622179854695,2.45533436536789,20
213675430,Boutroux - Porte de Vitry,48.822632,2.377738,49
284711589,Beaumarchais - Pas de la Mule,48.855580507049,2.3684333673431,18
265266148,Pierre Brossolette - Adolphe Pinard,48.821772279548,2.3131558299065,24
269953055,Quai Marcel Boyer - Victor Hugo,48.822556366667,2.3920395970345,29
66491406,Cours de Vincennes - Davout,48.847238029966,2.4107042336225,48
43219958,Odessa - Départ,48.842885590081,2.3244281485677,39
20458224375,Vivienne - Petits Champs,48.867331390877,2.3391437530518,30
357491025,Place Centrale,48.7874016769053,2.227883040905,22
457713145,Gare de Nanterre Ville,48.8950295,2.1957932,43
52456,Pré Saint-Gervais - Lilas,48.877870626988,2.3959073424339,28
27414924,Sambre et Meuse - Villette,48.874405666217,2.3738072379951,25
213695073,Hôpital Robert Debré,48.8800522220089,2.4008650346327,33
365181481,Guy Môquet - Saint-Ouen,48.892777719024,2.32703357934952,53
653076373,Bois de Vincennes - Porte Jaune,48.8387512466895,2.46054891496897,35
275968458,Place du Président Salvador Allende,48.8973073103561,2.40079153681279,60
213936755,Edouard Vaillant - Galliéni,48.858462881661,2.4147954583168,49
128928526,Clapeyron - Moscou,48.8807881951412,2.32481505721807,15
287096529,Paul Klee - Place Augusta Holmes,48.838946417408,2.3704235663953,43
13242682,Alexander Fleming - Belvédère,48.8817906420029,2.40305993776427,31
20940948422,Versailles - Résistances,48.75695884522,2.3885755413796,17
284708999,Santé - Arago,48.8350765756206,2.34157372620449,38
653079520,Averroès - Aimé Césaire,48.9140532343286,2.41263695061207,19
653076393,Place du Front Populaire - George Sand,48.9068071369806,2.36454121499264,65
129069108,Paul Barruel - Vaugirard,48.8401491854624,2.30443328619003,39
54000550,Rapp - Place du Général Gouraud,48.858102885107,2.3004072904587,31
124390478,Commandant l'Herminier - Gallieni,48.847040552603,2.4160453677177,17
1056979685,Bastille - Quai de la Rapée,48.84682410855,2.3669364675879,27
97705710,Jacquard - Ternaux,48.8646605,2.373162,39
1056972307,Pyramide - Parc Floral,48.837442,2.440452,50
15310509,Choron - Martyrs,48.877851443503,2.3396701365709,29
323616530,Quai de l'Horloge - Pont Neuf,48.857058739111,2.3417982839439,17
336511521,Place de Rhin et Danube,48.8819276586177,2.39258676767349,30
82387816,Bertie Albrecht - Hoche,48.8761403982639,2.3013031383076,32
301841024,Molière - République,48.8111158139071,2.31457386244482,30
17581042048,Place de la Porte de Champeret,48.886062068226,2.2917001576821,28
2515351285,Saint Lambert - Blomet,48.8365914814726,2.29305569082499,27
66491378,Lakanal - Commerce,48.8444246278654,2.29405917227268,53
611152693,Tertres - Fontaine,48.7875536547156,2.30623573064804,28
54000609,Laumière - Petit,48.8846736853833,2.3800390586257,34
39217683,Alfred Roll - Berthier,48.887808570529,2.3000952981763,28
74620630,Parc de Belleville - Julien Lacroix,48.8703459,2.3842214,26
213676825,Pitié-Salpêtrière,48.8374881031867,2.36521381884813,51
224598098,Dunois - Clisson,48.832294,2.3674523,51
95927849,"Jean Jaurès - Jean Baptiste Clément ",48.8457626145401,2.23696500062943,39
54000598,Mac-Mahon - Brey,48.87753208413,2.2945125360529,25
1968156458,Ecole Vétérinaire,48.8148885982249,2.4224362157779,36
102313219,Belliard - Damrémont,48.8966923877784,2.33802345038817,34
1057003116,Charles Lecocq - Lecourbe,48.84044,2.294867,48
285726279,Quai de Valmy,48.8812695157943,2.36818604171276,26
1057081237,Cimetière d'Issy-les-Moulineaux,48.817699773925,2.2609312087297,24
7261,Athènes - Clichy,48.878113787876,2.32956021945824,20
213685863,Parc Suzanne Lenglen,48.8332506905379,2.27654032409191,52
653079135,Mazagran - Pierre de Coubertin,48.8162186402604,2.34422687441111,15
38319086,Pierre Demours - Laugier,48.8813072,2.294846,37
221032834,Metz - Faubourg Saint-Denis,48.870893,2.353521,48
653129435,Neuilly - Petit,48.8989653613413,2.29627937078476,16
362178041,Place Jules Ferry,48.8121079284148,2.32583731412888,28
210584503,Gare de l'Est - Fidélité,48.874575,2.356796,15
38280,Saint-Didier - Raymond Poincaré,48.8664231202096,2.28586349719241,17
653125838,Cours de l'Ile Seguin - Parc Billancourt,48.8271405584394,2.23423451185226,29
292871105,Botzaris - Crimée,48.8795969869018,2.38879133374771,21
457834134,André Maurois - Joseph et Marie Hackin,48.8778983,2.2789591,29
20458486160,Sérurier - Alphonse Aulard,48.880528901839,2.398028970957,16
124622630,Pelée - Alphonse Baudin,48.8600265,2.3710541,38
422639331,Mairie de Neuilly sur Seine,48.884947287658,2.2677031159401,31
1057061349,Chancé Milly - Cimetière Communal Sud,48.8968718938247,2.3039223253727,32
285454061,Square de la rue Pixérécourt,48.8736824,2.3960278,45
129121741,Belleville - Couronnes,48.868831082877,2.3809862136841,50
129142199,Marcel Yol - Jullien,48.8253761180259,2.28723501805893,30
129135654,Victor Cresson - Telles de la Poterie,48.822698842979,2.2686498274964,31
214109662,Hôtel de ville de Fontenay-sous-Bois,48.8494974910627,2.47501641511917,20
302725495,Gare SNCF Vanves-Malakoff,48.8190021638364,2.29215000510361,51
653122771,Marc Sangnier - Division Leclerc,48.7859965230531,2.32995551079512,24
35147530,Pierre Levée - Fontaine Timbaud,48.866327233743,2.37111635506153,23
1057179405,Résistance - Hoche,48.864273423742,2.43578441441059,29
653135400,Paul Vaillant-Couturier - Gare RER,48.8010815906961,2.40209721028805,26
213689228,Raffet - Montmorency,48.85258670812,2.2629252456152,42
1057045129,Cimetière de Boulogne-Billancourt,48.830764,2.252024,40
1190800638,Ranelagh - Maison de la Radio,48.8529360316948,2.28044964373112,22
303102719,Brancion - Lefebvre,48.8290022278557,2.30143103816341,11
653126035,Vanne - Saussaies,48.786404,2.338848,20
210745258,Jean-Pierre Timbaud - Vaucouleurs,48.867937,2.377885,47
19016646124,Vaugirard - Verrerie,48.820881336842,2.2367222622987,26
308082350,Malakoff - Place de la Porte Maillot,48.876733496638,2.2834577411413,28
653080383,Bruneseau - Quai d'Ivry,48.824945637583,2.3885661363602,46
42499285,Petit Palais,48.8667692,2.3157655,46
37921892,Vinaigriers - Magenta,48.8731167,2.3593052,25
27363558,Wurtz - Tolbiac,48.82631195621,2.344585955143,28
653123610,Pierre Lefaucheux - Traversière,48.8243520830383,2.2417913004756,35
27269170,Quai aux Fleurs - Pont Saint-Louis,48.852915956209,2.3521957173944,21
135806005,Mairie de Romainville,48.885109,2.435679,17
102326776,Jardin de l'Hospice Debrousse,48.861451061938,2.40568600595,23
653135378,Amaury Duval - Gabriel Péri,48.8171875967167,2.3238417506218,36
54000553,Marignan - Champs-Elysées,48.869495661232,2.3066138139003,63
34235349,Jean Calvin - Tournefort,48.8415885692578,2.34848957508802,28
18012983979,Gallieni - Lycée Charles Petitet,48.927640283627,2.3308986340524,45
54000615,Buzenval - Avron,48.851617204999,2.4015135973077,50
213706622,Vitruve - Davout,48.8605316115449,2.40915928126265,23
1057302263,Place Nationale - Château-des-Rentiers,48.829268,2.365212,18
42541542,Gare Montparnasse - Edgar Quinet,48.841487851079,2.3233232282801,33
38192,La Motte-Picquet - Grenelle,48.8485832133919,2.2993478178978,34
35101194,"Place de l'Insurrection d'Août 1944 ",48.8147785275159,2.39807456731796,30
19331917084,Lycée Saint Exupéry - Juliette Savar,48.783021513972,2.4637357216879,30
129004826,Bellefond - Poissonnière,48.8775989705071,2.34846375882626,17
508042092,"Pyramide - Ecole du Breuil ",48.8223797715396,2.45868712663651,34
613737748,Raspail - Manufacture des Oeillets,48.8094458,2.3903009,32
2515802454,Charles de Gaulle - Sablonville,48.8799192486004,2.27637704461813,26
362869414,Hôpital Bégin,48.84571672113,2.4272462725639,26
213700358,Villiers de l'Isle Adam - Pyrénées,48.867362,2.396222,20
2515927759,Stalingrad - Germaine Tailleferre,48.8025720048132,2.37866912037134,28
205955605,Bienfaisance - Place de Narvik,48.8766016345908,2.31297712773085,36
66491404,Flandre - Riquet,48.888013281448,2.3737595955229,21
49403716,Commandant Rivière,48.872933,2.309796,42
1062179194,18 juin 1940 - Buzenval,48.868807,2.185428,25
653048150,Jussieu - Guy de la Brosse,48.845665,2.355653,40
129077035,Emeriau - Place de Brazzaville,48.850785261675,2.28715851902962,51
37521,Petites Ecuries - Faubourg Poissonnière,48.8739721723737,2.34838875750478,17
985086307,Gare d'Asnières sur Seine,48.9063645921747,2.28350669145584,24
85008390,Grenelle - Dr Finlay,48.851315406716,2.29195028543472,71
653129412,Vladimir Ilitch Lénine - Andrée Chedid,48.813240124373,2.3319716067039,31
991351798,Aubervilliers - Curial,48.8908830522755,2.36885793507099,23
15387809,Mozart - Jasmin,48.8528612487169,2.26848357065151,62
54000549,Villersexel - Saint-Germain,48.858297001218,2.3237934708595,16
129101773,Caulaincourt - Place Constantin Pecqueur,48.889677905028,2.3381787144261,44
452936197,Bois de Vincennes.,48.8338064,2.4132221,60
404947652,Place Fernand Forest,48.849269143836,2.281863167882,33
458086607,Président Wilson - Baudin,48.8982688710368,2.28493362665176,28
213689815,Porte d'Asnières,48.8903581761049,2.30362862348557,36
443198808,Gaston Tessier - Rosa Parks RER,48.8963765,2.3743692,37
620676855,Camille Groult - Guy Môquet,48.7874827465213,2.39767257124186,22
210738704,Mazagran - Bonne Nouvelle,48.870047123655,2.3511248454452,25
82565383,Jacques Kellner - Saint-Ouen,48.8958094858029,2.32789740916414,45
102745622,Raspail - Albert Schweitzer,48.81031545,2.34395871,28
13191324,Assas - Luxembourg,48.843734468779,2.3334283818759,33
85155919,Estienne d'Orves - Henri Ginoux,48.8153882203973,2.32088679076093,31
1062238429,Place de l'Europe - Quai de Bercy,48.8252985884027,2.39456791430712,17
102343591,Louis Pasteur - Albert Petit,48.796261,2.317289,31
389788858,Emeriau - Beaugrenelle,48.8479124971494,2.28430598974228,74
1056947780,Faubourg Poissonnière - Dunkerque,48.8808834454044,2.34993427991867,30
100925033,Gare de Lyon - Chalon,48.845666194202,2.3741452395916,45
109609241,Colmar - Victor Hugo,48.8865225109617,2.17396091669798,32
82562496,Benjamin Delessert - Jean Lolive,48.8939204361934,2.4179819226265,21
235197110,Place de la Gare,48.8025335801128,2.42750376462936,46
417088374,Place Mongolfier,48.8151600300604,2.45928794145584,39
439750210,Italie - Jardin Joan Miro,48.8199091404576,2.35929485410452,26
476183970,Gare de l'Est - Place du 11 Novembre 1918,48.876327,2.3585464,40
27415246,Javel - André Citroën,48.846276485475,2.2786368057132,45
101491821,Jean Moulin - Place Victor et Hélène Basch,48.82764910241,2.3261967301369,41
1057319366,Quai de la Gare - Pont de Bercy,48.83730787972,2.3740861260598,30
102309973,Cimetière de Montmartre,48.886472466142,2.3328901827335,43
19697757271,Conservatoire Marcel Dadi,48.790090379157,2.4535970427243,26
365886904,Berthier - Place Stuart Merril,48.885927922355,2.29334503412247,37
653083263,Lucien Bossoutrot - Général Martial Vallin,48.836956046311,2.2741072252393,39
85015750,Pergolèse - Malakoff,48.8752108877922,2.28427816182375,38
27064639,Vaugirard - Pasteur,48.840408688035,2.3154367133975,21
102722579,Voltaire - Anatole France,48.8919993602569,2.28426273912191,27
39151458,Goutte d'or - Barbès,48.885124323627,2.3496962338686,20
468354634,Quai de l'Oise - Aisne,48.8906231,2.3833701,30
213682190,Place Jacques et Thérèse Tréfouël,48.842726498317,2.3125657439232,43
213692227,Square Louise Michel,48.884687354509,2.3441386967897,36
653137566,Mairie de Clamart,48.800612,2.262151,33
488889101,Bessières - Porte de Clichy,48.8961176245147,2.31790903955698,33
266422568,Place Edmond Michelet,48.860134890542,2.3500636965036,23
488872892,Emile Zola - Fondary,48.8470511431137,2.29534059762955,42
54000632,Paul Vaillant-Couturier - Victor Hugo,48.8981970226357,2.29384801797407,36
210396518,Estrapade - Ulm,48.84512772828,2.3454568170362,16
428088564,La Jarry - Place Diderot,48.849726940367,2.4520137906075,25
221036108,Charonne - Bureau,48.854176,2.396093,47
82584215,Place Lafayette,48.829654975522,2.2638675570488,62
38522,Douai - Pierre Fontaine,48.882291011481,2.3332412168384,25
521393180,Porte Pouchet-Bessières,48.8978765,2.3230632,23
3906153622,Argenteuil - Voltaire,48.918648659556,2.281411215663,16
230877798,Chartres - La Charbonnière,48.8847601,2.3534657,34
66491402,Marcadet - Barbès,48.890451120965,2.3490573929687,37
213679512,Sibelle - Alésia,48.8267017585392,2.33849834650755,37
230952057,Place Marcel Cachin,48.8141144235687,2.39090770483017,32
129144878,Paris - Emile Zola,48.8548980957893,2.41866856813431,30
101024234,Quai Panhard et Levassor,48.828374828097,2.3842737458056,57
82563707,Exelmans - Michel-Ange,48.8430948665185,2.25977708006691,33
82450803,Square Cambronne,48.84756654526,2.3025691509247,59
210747224,Pirogues de Bercy - Libourne,48.832308,2.38637,49
54000605,Mairie du 18ème,48.8929392969376,2.34455108642578,40
2515976231,Nanterre - Université,48.901365,2.212693,20
43255030,Pereire - Ternes,48.8797395483073,2.28801213204861,48
100906707,Boulets - Faubourg Saint-Antoine,48.849259262115,2.3917546141943,43
221094844,Place Alphonse Deville,48.850188262662,2.3275961726904,23
2515738489,Eugène Reisz - Davout,48.8563187463264,2.41039697080851,20
1021553839,Faubourg Poissonniere - Delta,48.8825558076268,2.34974820166826,36
66507229,Reims - Porte d'Asnières,48.891834448211,2.30014465995486,26
82432573,Porte d'Ivry,48.821768747596,2.3688706755638,50
1057730786,Halles - Bourdonnais,48.860448992575,2.3460162431002,20
131094294,Charles Tillon - Cimetière Communal,48.9184402364184,2.39356309175491,30
494183852,La Motte-Picquet - La Tour Maubourg,48.856926701847,2.3096215831203,40
491687415,Delizy - Louis Nadot,48.8962128455813,2.40945786237717,22
653083675,Maréchal Joffre - Verdun,48.85385,2.470307,20
488980540,Saint-Mandé - Fabre d'Eglantine,48.8453579,2.3965022,34
653137567,Place Saint-Just,48.7903795187243,2.3895226791501,22
82455731,Cambronne - Villa Croix Nivert,48.845847561366,2.3017574474216,62
15212034,Gérando - Rochechouart,48.88294340845,2.3464846238494,21
1057399900,Placette Grégoire Collas,48.943420140028,2.24874760955572,25
1057378487,Fort d'Aubervilliers,48.9150238237033,2.40352816879749,22
911767210,Alexandre Parodi - Quai de Valmy,48.879359419425,2.3665961623192,24
82336035,Saint-Germain - Ciseaux,48.853305277595,2.3344654618827,18
255322397,Auguste Blanqui - Corvisart,48.8300989,2.3502726,26
559595472,Suffren - Champ de Mars,48.8547194,2.2952168,23
129016495,Taitbout - La Fayette,48.8733298892,2.3352625966072,53
16659964929,Arsène Houssaye - Friedland,48.874510616163,2.2994716674148,29
1057335613,Quai du Président Roosevelt - Pont Aval,48.834388367639,2.2656820714474,30
586649404,Conservatoire de Musique,48.770935866676,2.4034014344215,25
20430917761,Place des Fêtes - Solitaires,48.876644633122,2.3920327806309,29
210582231,Londres - Place d'Estienne d'Orves,48.876693805757,2.33053620904684,25
312870435,Dunkerque - Trudaine,48.8821516677338,2.34632536768913,16
129106450,Joseph Dijon - Ornano,48.8937445335152,2.34766781330109,37
1057405802,Place Nelson Mandela,48.8978743181806,2.21828207373619,30
27414544,Place Monge,48.842761803051,2.3524079471827,21
213894629,Square Denise Buisson,48.8562322730982,2.42643624544144,45
1057354004,Chemin de Bretagne,48.824753068884,2.2588385956052,29
129059516,Picpus - Louis Braille,48.839988788912,2.4005256685521,58
100923502,Crozatier - Faubourg Saint-Antoine,48.850440013405,2.378901366211,42
1227051850,Glacière - Soeur Catherine Marie,48.8295229894206,2.34357040375471,40
1057748427,Rottembourg - Général Michel Bizot,48.8378782599255,2.40440525114536,43
36391,Godot de Mauroy - Madeleine,48.869789,2.326347,22
100933541,Vivaldi - Antoine-Julien Hénard,48.8419236632765,2.38972897946738,27
100934967,Madagascar - Meuniers,48.8346046447471,2.39706505089998,47
15309045,Marché Saint-Quentin,48.877356057652,2.3545114456374,15
20490738387,Constant Coquelin - Invalides,48.848283157236,2.315749520203,31
1062783107,Buffon - Jardin des Plantes,48.8426684661049,2.36185871064663,30
653086121,Louis Xavier de Ricard - Ancienne Mairie,48.8462989906509,2.47242037206888,34
653139897,"Lebrun - Colonel Fabien ",48.7826687073315,2.38131780177355,27
101011685,Charenton - Prague,48.848175129981,2.3763584494312,26
27415547,Square Etienne Jarousse,48.8248518259713,2.29259334504604,25
54000543,Cloître Saint-Merri - Renard,48.858835448898,2.3518279194832,32
1057091571,Esplanade du Foncet - Camille Desmoulins,48.827090233495,2.2606857866049,28
20491171604,Charentonneau - Maison Alfort,48.809972406542,2.443241664773,28
100769544,Harpe - Saint-Germain,48.851518815017,2.3436703160405,45
20491270292,Barrault - Place de Rungis,48.822658791556,2.3467585146383,49
1057072168,Jules Guesdes - Général de Gaulle,48.8193058129196,2.2789341956377,24
1057366813,Hôtel de Ville de Sèvres,48.824363561289,2.2131047397852,32
1056715831,Marché Saint-Germain,48.8516562585528,2.33550030738115,21
101742129,Cherche-Midi - Hôpital Necker,48.8446106330996,2.31791406869888,38
17278902806,Rouget de L'isle - Watteau,48.778192750803,2.3963020229163,20
128887067,Ségur - d'Estrées,48.851419978983,2.3097044974566,19
314829539,Charles de Gaulle - Beauté,48.8364960231271,2.47956265114989,49
101753100,Henry Farman,48.8337243028055,2.27138545364141,16
81081358,Pajol - Place Herbert,48.8927825,2.3635598,39
88140066,Rocher - Laborde,48.8759024071265,2.32261631637812,65
1558958733,Arche - Léonard de Vinci,48.897909724945,2.23837230436449,28
214102967,Gare de Laplace,48.8089319911418,2.33494609594345,43
84979504,Provence - Chaussée d'Antin,48.8742844754207,2.33297651156431,25
66491407,Haies - Réunion,48.8538689676649,2.40242616223891,22
1023083417,Station Paris Basketball - Ney - Charles Hermite,48.898748039775,2.3645754531026,20
1057360420,Place Aimé Césaire,48.7831947130678,2.24291279911995,27
125811629,Leredde - Tolbiac,48.82887629664,2.3744382709265,44
214119792,Gare RER - Malleret-Joinville,48.802936,2.42531,20
13912564,Bruant - Vincent Auriol,48.834848452929,2.3668264996271,25
37504995,Jean Monnet - Iles,48.8233939840573,2.24970731948749,32
131908132,Parc Eli Lotar,48.918449930537,2.372708581388,20
1057753858,Place Charles Michels,48.846401,2.28502,37
27359295,Benoît Frachon - République,48.8523072901432,2.4156054854393,30
81212212,Jean Jaurès - Jules Jacquemin,48.8843305360484,2.40829024551521,24
653087914,Marne - Charles de Gaulle,48.8150717195444,2.41216689348221,27
41219552,Saint-Benoît - Jacob,48.8554513601394,2.33347222208977,23
101738550,Didot - Place de Moro-Giafferi,48.8337,2.3215,22
54000622,Davout - Volga,48.8529196799573,2.41052290977911,28
82339935,Porte de la Muette,48.8630231784118,2.26871881701574,36
36151,Favart - Italiens,48.871446353921,2.3382901058508,17
20454506987,Pavé Grignon - Bretagne,48.757398255499,2.4012465523091,20
98187918,Lobau - Hôtel de Ville,48.8562118,2.3532536,60
6298,Gare du Nord - Saint-Vincent de Paul,48.880955741648,2.3524305148385,24
20497547989,Place du Général Leclerc,48.76529107158,2.3926565092808,22
43247025,Jardins d'Eole,48.8869703,2.3668488,20
54000619,Porte de Bagnolet,48.864707139123,2.40834463734961,33
75525462,Plantes - Moulin Vert,48.8300575530563,2.3232302069664,45
95845524,Cité Riverin - Château d'Eau,48.8707024235543,2.35873986390085,18
82554449,Porte Molitor,48.8452476351143,2.25690152496099,60
39535340,Charles Frérot - Albert Guilpin,48.8155839183714,2.35050290822983,30
66491391,Claude Vellefaux - Hôpital Saint-Louis,48.872859139003,2.3700717069851,32
54000570,Place de la Nation - Picpus,48.846821681548,2.4001130461693,36
1062256852,Maxime Gorki - Louis Aragon,48.7890981472844,2.36838787794113,20
54000582,Edgar Quinet - Gaité,48.841160928966,2.324595451355,27
1057373549,Gare RER les Grésillons,48.9198986335728,2.31458459136273,22
653089942,Poissonniers - Championnet,48.8954329973394,2.35301781445742,28
201923447,Murat - Porte de Saint-Cloud,48.837508626213,2.25776519626379,38
220504949,Grande Truanderie - Saint-Denis,48.8626302,2.3498075,33
41464928,Sèvres - Lecourbe,48.8447677,2.3110086,62
27296946,Square Claude Bernard,48.8987601621998,2.37532574683428,30
653143563,Henri Ravera - Gabriel Péri,48.7972227383384,2.30211585760117,30
15462861,Crevaux - Bugeaud,48.87080942867,2.2811490076919,31
1062797394,Place de la Madeleine - Royale,48.869228052648,2.324421107769,43
265201872,Bourdon - Pont Morland,48.8478103,2.3659356,52
82332239,Ecoles - Carmes,48.848904447989,2.3473486304283,36
9931940126,Diane Arbus,48.898800717199,2.3524022474885,38
443153677,Perle - Vieille du Temple,48.8601346,2.3611206,36
